order_reference,payment_method,order_status,order_price_net_earnings,ride_distance,to_client_distance,total_ride_distance,lei_per_km_total,lei_per_km_ride,ride_duration,to_client_duration,total_ride_duration,lei_per_min_total,lei_per_min_ride,order_created_date,order_created_time,order_accepted_date,order_accepted_time,order_pickup_date,order_pickup_time,order_drop_off_date,order_drop_off_time,order_finished_date,order_finished_time,payment_confirmed_date,payment_confirmed_time,pickup_address,destination_address,order_cancelled_date,order_cancelled_time,order_no_show_date,order_no_show_time,order_stops,order_price_ride_price,order_price_commission,order_price_in_app_discount,order_price_booking_fee,order_price_cancellation_fee,order_price_cash_discount,order_price_tip,order_price_toll_fee,is_scheduled,price_review_reason,driver_cancelled_reason,category_info_name,category_info_vehicle_type,category_info_seats,vehicle_model
MzI1LTI1MzY5ODMyMTYtMzMzNDczOTA0OA,business,driver_did_not_respond,,,1.01,,,,28.15,,,,,03-06-26,23:17:15,,,03-06-26,23:23:44,03-06-26,23:51:53,,,,,"Strada Dadu 30, Bucureşti 032998","Maidan Spatiul, Bulevardul Expoziției, București, România",,,,,"[{""lat"": 44.4298, ""lng"": 26.21298, ""address"": ""Strada Dadu 30, Bucureşti 032998"", ""real_lat"": 44.430026, ""real_lng"": 26.213083, ""type"": ""pickup""}, {""lat"": 44.443269, ""lng"": 26.156052, ""address"": ""Șoseaua Pantelimon 243, Pantelimon, Bucureşti"", ""real_lat"": 44.443131, ""real_lng"": 26.156188, ""type"": ""waypoint""}, {""lat"": 44.473592, ""lng"": 26.05756, ""address"": ""Maidan Spatiul, Bulevardul Expoziției, București, România"", ""real_lat"": 44.473719, ""real_lng"": 26.057446, ""type"": ""dropoff""}]",,,,,,,,,FALSE,,,Bolt,car,3,Volkswagen Touran
MzI1LTI0NTMxNDg5MjEtMzE4NzE4MzE4MQ,cash,driver_did_not_respond,,,0.792,,,,14.66666667,,,,,06-04-26,0:04:04,,,06-04-26,0:10:25,06-04-26,0:25:05,,,,,"Strada Popa Nan 97, Bucureşti 024076","Strada Livezilor 7, Pantelimon, România",,,,,"[{""lat"": 44.432417, ""lng"": 26.125972, ""address"": ""Strada Popa Nan 97, Bucureşti 024076"", ""real_lat"": 44.432424, ""real_lng"": 26.126001, ""type"": ""pickup""}, {""lat"": 44.451073, ""lng"": 26.209555, ""address"": ""Strada Livezilor 7, Pantelimon, România"", ""real_lat"": 44.4517, ""real_lng"": 26.207927, ""type"": ""dropoff""}]",,,,,,,,,FALSE,,,Bolt,car,3,Volkswagen Touran
MzI1LTI1MTQyNjc5NjMtMzI5MTY0NjkyNw,in_app,driver_did_not_respond,,,1.101,,,,15.01666667,,,,,19-05-26,20:00:39,,,19-05-26,20:04:28,19-05-26,20:19:29,,,,,"Strada Ion Brezoianu 3, Bucureşti","Bulevardul Lacul Tei 109, Bucureşti 020377",,,,,"[{""lat"": 44.433244, ""lng"": 26.094572, ""address"": ""Strada Ion Brezoianu 3, Bucureşti"", ""real_lat"": 44.433186, ""real_lng"": 26.094553, ""type"": ""pickup""}, {""lat"": 44.46172, ""lng"": 26.118791, ""address"": ""Bulevardul Lacul Tei 109, Bucureşti 020377"", ""real_lat"": 44.459475, ""real_lng"": 26.112802, ""type"": ""dropoff""}]",,,,,,,,,FALSE,,,Bolt,car,3,Volkswagen Touran
MzI1LTI0Nzg5MTEwNzMtMzIyOTc3MjI1NQ,business,driver_did_not_respond,,,3.287,,,,39.81666667,,,,,24-04-26,23:21:50,,,24-04-26,23:28:22,25-04-26,0:08:11,,,,,Depozit Cora GS,"Strada Iacob Andrei 38, București, România",,,,,"[{""lat"": 44.49461, ""lng"": 26.13016, ""address"": ""Depozit Cora GS"", ""real_lat"": 44.494584, ""real_lng"": 26.130081, ""type"": ""pickup""}, {""lat"": 44.49865, ""lng"": 26.139676, ""address"": ""Strada Erou Dumitru Vlăsceanu 12, Voluntari, România"", ""real_lat"": 44.49871, ""real_lng"": 26.139707, ""type"": ""waypoint""}, {""lat"": 44.385871, ""lng"": 26.085898, ""address"": ""Strada Iacob Andrei 38, București, România"", ""real_lat"": 44.385467, ""real_lng"": 26.086614, ""type"": ""dropoff""}]",,,,,,,,,FALSE,,,Bolt,car,3,Volkswagen Touran
MzI1LTI0MDg4NjQ4OTYtMzExNzgwMDkxNQ,in_app,driver_did_not_respond,,,3.632,,,,12.45,,,,,04-03-26,11:45:20,,,04-03-26,11:52:40,04-03-26,12:05:07,,,,,"Strada Doinei 58, 077085","Strada Lucrețiu Pătrășcanu 13, Bucureşti 030505",,,,,"[{""lat"": 44.463428, ""lng"": 26.169284, ""address"": ""Strada Doinei 58, 077085"", ""real_lat"": 44.463491, ""real_lng"": 26.169338, ""type"": ""pickup""}, {""lat"": 44.43536, ""lng"": 26.169084, ""address"": ""Strada Lucrețiu Pătrășcanu 13, Bucureşti 030505"", ""real_lat"": 44.435793, ""real_lng"": 26.16906, ""type"": ""dropoff""}]",,,,,,,,,FALSE,,,Bolt,car,3,Volkswagen Touran
MzI1LTI0NzM1NTU0ODktMzIyMTIzNTc3Nw,cash,driver_did_not_respond,,,3.567,,,,14.73333333,,,,,20-04-26,23:20:59,,,20-04-26,23:35:14,20-04-26,23:49:58,,,,,"Iris Ballroom, Bulevardul Poligrafiei, București, România","Dristor Kebap, Șoseaua Colentina 12, Colentina, Bucureşti",,,,,"[{""lat"": 44.480021, ""lng"": 26.066664, ""address"": ""Iris Ballroom, Bulevardul Poligrafiei, București, România"", ""real_lat"": 44.480177, ""real_lng"": 26.066724, ""type"": ""pickup""}, {""lat"": 44.45717, ""lng"": 26.130569, ""address"": ""Dristor Kebap, Șoseaua Colentina 12, Colentina, Bucureşti"", ""real_lat"": 44.456934, ""real_lng"": 26.130211, ""type"": ""dropoff""}]",,,,,,,,,FALSE,,,Bolt,car,3,Volkswagen Touran
MzI1LTI1MjY0MjExNjYtMzMxNDYzNTUyOA,business,driver_did_not_respond,,,6.635,,,,12.15,,,,,27-05-26,23:18:46,,,27-05-26,23:31:53,27-05-26,23:44:02,,,,,"Charles de Gaulle, Parcul Regele Mihai I al României","Parcare Șoseaua Colentina, Bucur Obor",,,,,"[{""lat"": 44.466661, ""lng"": 26.08554, ""address"": ""Charles de Gaulle, Parcul Regele Mihai I al României"", ""real_lat"": 44.466487, ""real_lng"": 26.085454, ""type"": ""pickup""}, {""lat"": 44.450901, ""lng"": 26.126066, ""address"": ""Parcare Șoseaua Colentina, Bucur Obor"", ""real_lat"": 44.451438, ""real_lng"": 26.126415, ""type"": ""dropoff""}]",,,,,,,,,FALSE,,,Priority,car,3,Volkswagen Touran
MzI1LTI0MTY2MDM4NjUtMzEzMDA4NTgzMQ,business,driver_did_not_respond,,,3.47,,,,20.68333333,,,,,09-03-26,23:05:59,,,09-03-26,23:13:04,09-03-26,23:33:45,,,,,Splaiul Independenței 319K,Strada Lăcrămioarei 54,,,,,"[{""lat"": 44.445547, ""lng"": 26.046213, ""address"": ""Splaiul Independenței 319K"", ""real_lat"": 44.445505, ""real_lng"": 26.046122, ""type"": ""pickup""}, {""lat"": 44.409175, ""lng"": 26.146953, ""address"": ""Strada Lăcrămioarei 54"", ""real_lat"": 44.409361, ""real_lng"": 26.146658, ""type"": ""dropoff""}]",,,,,,,,,FALSE,,,Bolt,car,3,Volkswagen Touran
MzI1LTI1MjUwODY5NjEtMzMxMjE3MTAyMQ,cash,driver_did_not_respond,,,2.419,,,,,,,,,27-05-26,2:06:27,,,27-05-26,2:12:20,,,,,,,"Bulevardul Dimitrie Cantemir 22A, Bucureşti 040245","Strada Dumbravei 36, Budești, România",,,,,"[{""lat"": 44.416823, ""lng"": 26.10412, ""address"": ""Bulevardul Dimitrie Cantemir 22A, Bucureşti 040245"", ""real_lat"": null, ""real_lng"": null, ""type"": ""pickup""}, {""lat"": 44.231955, ""lng"": 26.467496, ""address"": ""Strada Dumbravei 36, Budești, România"", ""real_lat"": null, ""real_lng"": null, ""type"": ""dropoff""}]",,,,,,,,,FALSE,,,Bolt,car,3,Volkswagen Touran
MzI1LTI1MjUxMDMwOTktMzMxMjIwMDMxMQ,business,driver_did_not_respond,,,4.492,,,,13.05,,,,,27-05-26,2:58:24,,,27-05-26,3:05:59,27-05-26,3:19:02,,,,,"Beraria H, Beraria H","Strada Dealului 3, Militari, Bucureşti",,,,,"[{""lat"": 44.476036, ""lng"": 26.075746, ""address"": ""Beraria H, Beraria H"", ""real_lat"": 44.476088, ""real_lng"": 26.075745, ""type"": ""pickup""}, {""lat"": 44.442369, ""lng"": 26.03262, ""address"": ""Strada Dealului 3, Militari, Bucureşti"", ""real_lat"": 44.442378, ""real_lng"": 26.032885, ""type"": ""dropoff""}]",,,,,,,,,FALSE,,,Priority,car,3,Volkswagen Touran
MzI1LTI0NDQ4OTE0NDEtMzE3NDEyMjQ5OQ,in_app,driver_did_not_respond,,,0.877,,,,13.2,,,,,30-03-26,17:27:02,,,30-03-26,17:35:26,30-03-26,17:48:38,,,,,"Calea Călărașilor 176, Bucureşti 030631","Batistei Street Entrance, Aria TNB, Nicolae Bălcescu Boulevard",,,,,"[{""lat"": 44.432135, ""lng"": 26.127035, ""address"": ""Calea Călărașilor 176, Bucureşti 030631"", ""real_lat"": 44.432155, ""real_lng"": 26.127012, ""type"": ""pickup""}, {""lat"": 44.43775, ""lng"": 26.102565, ""address"": ""Batistei Street Entrance, Aria TNB, Nicolae Bălcescu Boulevard"", ""real_lat"": 44.435824, ""real_lng"": 26.103401, ""type"": ""dropoff""}]",,,,,,,,,FALSE,,,Bolt,car,3,Volkswagen Touran
MzI1LTI1MzQwNjA1NDItMzMyOTI1MjY3NQ,in_app,driver_did_not_respond,,,2.677,,,,9.6,,,,,01-06-26,19:52:43,,,01-06-26,19:57:40,01-06-26,20:07:16,,,,,"Strada Aghireș 3, Bucureşti","KuchiSabishii, Strada Postelnicului, Bucharest, Romania",,,,,"[{""lat"": 44.466365, ""lng"": 26.105551, ""address"": ""Strada Aghireș 3, Bucureşti"", ""real_lat"": 44.466538, ""real_lng"": 26.105625, ""type"": ""pickup""}, {""lat"": 44.459494, ""lng"": 26.077723, ""address"": ""KuchiSabishii, Strada Postelnicului, Bucharest, Romania"", ""real_lat"": 44.459651, ""real_lng"": 26.077648, ""type"": ""dropoff""}]",,,,,,,,,FALSE,,,Bolt,car,3,Volkswagen Touran
MzI1LTI1MzY5NTEzNzYtMzMzNDY3MzMxNw,in_app,driver_did_not_respond,,,1.61,,,,19.95,,,,,03-06-26,22:46:42,,,03-06-26,23:00:23,03-06-26,23:20:20,,,,,"Strada General Henri Mathias Berthelot 58, Bucureşti","Strada Vatra Luminoasă 2-24, Vatra Luminoasă, Bucureşti",,,,,"[{""lat"": 44.440645, ""lng"": 26.085382, ""address"": ""Strada General Henri Mathias Berthelot 58, Bucureşti"", ""real_lat"": 44.440648, ""real_lng"": 26.085365, ""type"": ""pickup""}, {""lat"": 44.422562, ""lng"": 26.123213, ""address"": ""Strada Foișorului 2A, Bucureşti"", ""real_lat"": 44.423132, ""real_lng"": 26.122709, ""type"": ""waypoint""}, {""lat"": 44.437798, ""lng"": 26.137622, ""address"": ""Strada Vatra Luminoasă 2-24, Vatra Luminoasă, Bucureşti"", ""real_lat"": 44.437856, ""real_lng"": 26.137973, ""type"": ""dropoff""}]",,,,,,,,,FALSE,,,Bolt,car,3,Volkswagen Touran
MzI1LTI0NjcxMjc4ODEtMzIxMDE3ODAzNw,cash,driver_did_not_respond,,,0,,,,74.96666667,,,,,16-04-26,16:06:15,,,16-04-26,16:09:44,16-04-26,17:24:42,,,,,"Main entrance, Bus Militari","Strada Oltului, Surlari, Romania",,,,,"[{""lat"": 44.432951, ""lng"": 26.005766, ""address"": ""Main entrance, Bus Militari"", ""real_lat"": 44.432928, ""real_lng"": 26.005735, ""type"": ""pickup""}, {""lat"": 44.573515, ""lng"": 26.310233, ""address"": ""Strada Oltului, Surlari, Romania"", ""real_lat"": 44.574018, ""real_lng"": 26.313925, ""type"": ""dropoff""}]",,,,,,,,,FALSE,,,Bolt,car,3,Volkswagen Touran
MzI1LTI1MTg2NTk3MDItMzI5OTQ3NTM0Ng,in_app,driver_rejected,,,1.772,,,,11.68333333,,,,,22-05-26,21:14:44,,,22-05-26,21:21:49,22-05-26,21:33:30,,,,,"Strada Pajurei 12, Bucureşti","Restaurant Papion, Șoseaua Gheorghe Ionescu Sisești 38A, Vatra Nouă, Bucureşti",,,,,"[{""lat"": 44.482127, ""lng"": 26.04886, ""address"": ""Strada Pajurei 12, Bucureşti"", ""real_lat"": 44.482218, ""real_lng"": 26.048835, ""type"": ""pickup""}, {""lat"": 44.503441, ""lng"": 26.051787, ""address"": ""Restaurant Papion, Șoseaua Gheorghe Ionescu Sisești 38A, Vatra Nouă, Bucureşti"", ""real_lat"": 44.503296, ""real_lng"": 26.051643, ""type"": ""dropoff""}]",,,,,,,,,FALSE,,,Bolt,car,3,Volkswagen Touran
MzI1LTI1MjM2MTQxNDgtMzMwOTQwOTU3MA,cash,driver_rejected,,,2.298,,,,,,,,,25-05-26,23:13:06,,,,,,,,,,,"Strada Bibescu Vodă 22, Bucureşti 040152","Intrarea Godeni 14, Bucureşti 060565",,,,,"[{""lat"": 44.425193, ""lng"": 26.102397, ""address"": ""Strada Bibescu Vodă 22, Bucureşti 040152"", ""real_lat"": null, ""real_lng"": null, ""type"": ""pickup""}, {""lat"": 44.463765, ""lng"": 26.037592, ""address"": ""Intrarea Godeni 14, Bucureşti 060565"", ""real_lat"": null, ""real_lng"": null, ""type"": ""dropoff""}]",,,,,,,,,FALSE,,,Bolt,car,3,Volkswagen Touran
MzI1LTI0NDY0OTc1MDEtMzE3NjYwNDM2NQ,cash,driver_rejected,,,4.752,,,,,,,,,31-03-26,23:15:41,,,,,,,,,,,"Casa Fratelli, Strada Nicolae Golescu, București, România","Calea Rahovei 352, Rahova, Bucureşti",,,,,"[{""lat"": 44.442227, ""lng"": 26.09727, ""address"": ""Casa Fratelli, Strada Nicolae Golescu, București, România"", ""real_lat"": null, ""real_lng"": null, ""type"": ""pickup""}, {""lat"": 44.407857, ""lng"": 26.065896, ""address"": ""Calea Rahovei 352, Rahova, Bucureşti"", ""real_lat"": null, ""real_lng"": null, ""type"": ""dropoff""}]",,,,,,,,,FALSE,,,Bolt,car,3,Volkswagen Touran
MzI1LTI0ODA0ODkyNTctMzIzMjQ4ODEyMg,cash,driver_rejected,,,1.131,,,,9.466666667,,,,,25-04-26,22:41:57,,,25-04-26,22:43:12,25-04-26,22:52:40,,,,,"Calea Șerban Vodă 153, Bucureşti 040205","Bulevardul Dacia 20, Sector 1, Bucureşti",,,,,"[{""lat"": 44.415146, ""lng"": 26.102213, ""address"": ""Calea Șerban Vodă 153, Bucureşti 040205"", ""real_lat"": 44.415034, ""real_lng"": 26.102281, ""type"": ""pickup""}, {""lat"": 44.446524, ""lng"": 26.095543, ""address"": ""Bulevardul Dacia 20, Sector 1, Bucureşti"", ""real_lat"": 44.446036, ""real_lng"": 26.097313, ""type"": ""dropoff""}]",,,,,,,,,FALSE,,,Bolt,car,3,Volkswagen Touran
MzI1LTI1MDU1MDM5MjctMzI3NjAzMjE1NA,in_app,driver_rejected,,,3.606,,,,,,,,,14-05-26,0:45:25,,,,,,,,,,,"Bulevardul Iuliu Maniu 7, Bucureşti 061072","Strada Ghirlandei 9A, Bucharest 062243",,,,,"[{""lat"": 44.434607, ""lng"": 26.053504, ""address"": ""Bulevardul Iuliu Maniu 7, Bucureşti 061072"", ""real_lat"": null, ""real_lng"": null, ""type"": ""pickup""}, {""lat"": 44.439416, ""lng"": 26.01372, ""address"": ""Strada Ghirlandei 9A, Bucharest 062243"", ""real_lat"": null, ""real_lng"": null, ""type"": ""dropoff""}]",,,,,,,,,FALSE,,,Priority,car,3,Volkswagen Touran
MzI1LTI0Nzc0MDA0MjAtMzIyNzMxMzE2NA,in_app,driver_rejected,,,0.973,,,,21.41666667,,,,,23-04-26,23:25:11,,,23-04-26,23:31:19,23-04-26,23:52:44,,,,,"Șoseaua Iancului 39, Bucureşti 021718","Calea Griviței 216, Sectorul 1, Bucureşti",,,,,"[{""lat"": 44.442577, ""lng"": 26.144677, ""address"": ""Șoseaua Iancului 39, Bucureşti 021718"", ""real_lat"": 44.442559, ""real_lng"": 26.144446, ""type"": ""pickup""}, {""lat"": 44.462768, ""lng"": 26.056705, ""address"": ""Calea Griviței 216, Sectorul 1, Bucureşti"", ""real_lat"": 44.463069, ""real_lng"": 26.056176, ""type"": ""dropoff""}]",,,,,,,,,FALSE,,,Bolt,car,3,Volkswagen Touran
MzI1LTI1MzQzNTYyNjEtMzMyOTg5NTUxNQ,cash,driver_rejected,,,3.432,,,,25.31666667,,,,,02-06-26,2:16:42,,,02-06-26,2:22:00,02-06-26,2:47:19,,,,,"Strada Baba Novac 20, Bucureşti 031631","Strada Ceahlău 65, Voluntari 077190",,,,,"[{""lat"": 44.425726, ""lng"": 26.148098, ""address"": ""Strada Baba Novac 20, Bucureşti 031631"", ""real_lat"": 44.425697, ""real_lng"": 26.147924, ""type"": ""pickup""}, {""lat"": 44.499939, ""lng"": 26.193323, ""address"": ""Strada Ceahlău 65, Voluntari 077190"", ""real_lat"": 44.498184, ""real_lng"": 26.194931, ""type"": ""dropoff""}]",,,,,,,,,FALSE,,,Bolt,car,3,Volkswagen Touran
MzI1LTI1Mjc5NTAxMTQtMzMxNzQ1MzU3Mg,in_app,driver_rejected,,,3.229,,,,11.73333333,,,,,29-05-26,0:25:38,,,29-05-26,0:32:02,29-05-26,0:43:46,,,,,"Calea Victoriei 21-23, Bucureşti 030023","Str. Padesu 4, Bucureşti 041344",,,,,"[{""lat"": 44.433558, ""lng"": 26.097981, ""address"": ""Calea Victoriei 21-23, Bucureşti 030023"", ""real_lat"": 44.433472, ""real_lng"": 26.097929, ""type"": ""pickup""}, {""lat"": 44.400314, ""lng"": 26.098532, ""address"": ""Str. Padesu 4, Bucureşti 041344"", ""real_lat"": 44.400522, ""real_lng"": 26.098249, ""type"": ""dropoff""}]",,,,,,,,,FALSE,,,Bolt,car,3,Volkswagen Touran
MzI1LTI1Mjk2NDE1MDAtMzMyMDU4OTA1NQ,cash,driver_rejected,,,0.556,,,,23.01666667,,,,,30-05-26,0:35:39,,,30-05-26,0:37:43,30-05-26,1:00:44,,,,,"Bulevardul Dimitrie Cantemir 2B, Bucureşti 040241","Strada Crinilor 6, Berceni 077020",,,,,"[{""lat"": 44.424506, ""lng"": 26.103874, ""address"": ""Bulevardul Dimitrie Cantemir 2B, Bucureşti 040241"", ""real_lat"": 44.424717, ""real_lng"": 26.103864, ""type"": ""pickup""}, {""lat"": 44.331402, ""lng"": 26.168194, ""address"": ""Strada Crinilor 6, Berceni 077020"", ""real_lat"": 44.3315, ""real_lng"": 26.168157, ""type"": ""dropoff""}]",,,,,,,,,FALSE,,,Bolt,car,3,Volkswagen Touran
MzI1LTI0MDQwNTUyMDYtMzExMDQwMDQ2Ng,in_app,driver_rejected,,,0.812,,,,9.733333333,,,,,28-02-26,15:15:32,,,28-02-26,15:27:59,28-02-26,15:37:43,,,,,"Șoseaua Colentina 56, Bucureşti 021185","Strada Vaselor 43, Sectorul 2, Bucureşti",,,,,"[{""lat"": 44.466435, ""lng"": 26.138531, ""address"": ""Șoseaua Colentina 56, Bucureşti 021185"", ""real_lat"": 44.466097, ""real_lng"": 26.138454, ""type"": ""pickup""}, {""lat"": 44.44492, ""lng"": 26.124805, ""address"": ""Strada Vaselor 43, Sectorul 2, Bucureşti"", ""real_lat"": 44.444859, ""real_lng"": 26.124866, ""type"": ""dropoff""}]",,,,,,,,,TRUE,,,Bolt Scheduled,car,3,Volkswagen Touran
MzI1LTI0MTc2MDI3ODEtMzEzMTU3NjYyNw,in_app,driver_rejected,,,1.752,,,,7.35,,,,,10-03-26,19:21:03,,,10-03-26,19:26:29,10-03-26,19:33:50,,,,,"Bulevardul Regina Elisabeta 33, Bucureşti 050012","Papila, Strada Sfinților 6, Sector 2, Bucureşti",,,,,"[{""lat"": 44.434675, ""lng"": 26.095749, ""address"": ""Bulevardul Regina Elisabeta 33, Bucureşti 050012"", ""real_lat"": 44.434711, ""real_lng"": 26.095878, ""type"": ""pickup""}, {""lat"": 44.435013, ""lng"": 26.107463, ""address"": ""Papila, Strada Sfinților 6, Sector 2, Bucureşti"", ""real_lat"": 44.434786, ""real_lng"": 26.106983, ""type"": ""dropoff""}]",,,,,,,,,FALSE,,,Bolt,car,3,Volkswagen Touran
MzI1LTI0NzIyNzk5NTEtMzIxOTA4MDI0Mg,cash,driver_rejected,,,7.731,,,,,,,,,19-04-26,23:58:05,,,,,,,,,,,"Bus station, Băneasa Shopping Area","Sos. Colentina 40, Bucureşti",,,,,"[{""lat"": 44.508006, ""lng"": 26.085718, ""address"": ""Bus station, Băneasa Shopping Area"", ""real_lat"": null, ""real_lng"": null, ""type"": ""pickup""}, {""lat"": 44.46438, ""lng"": 26.135597, ""address"": ""Sos. Colentina 40, Bucureşti"", ""real_lat"": null, ""real_lng"": null, ""type"": ""dropoff""}]",,,,,,,,,FALSE,,,Bolt,car,3,Volkswagen Touran
MzI1LTI1MzQyODcyNDQtMzMyOTczNTI3OA,cash,driver_rejected,,,3.163,,,,,,,,,01-06-26,23:58:32,,,02-06-26,0:09:51,,,,,,,"Șoseaua Ștefan cel Mare G - Central Parc Residence, București","Intrare JW Marriott Grand Hotel, JW Marriott Grand Hotel Bucuresti",,,,,"[{""lat"": 44.453547, ""lng"": 26.108228, ""address"": ""Șoseaua Ștefan cel Mare G - Central Parc Residence, București"", ""real_lat"": null, ""real_lng"": null, ""type"": ""pickup""}, {""lat"": 44.425568, ""lng"": 26.077024, ""address"": ""Intrare JW Marriott Grand Hotel, JW Marriott Grand Hotel Bucuresti"", ""real_lat"": null, ""real_lng"": null, ""type"": ""dropoff""}]",,,,,,,,,FALSE,,,Bolt,car,3,Volkswagen Touran
MzI1LTI1Mzk4MTc0NDUtMzMzOTgxMDYwMg,cash,driver_rejected,,,3.406,,,,,,,,,05-06-26,22:48:04,,,,,,,,,,,"Str. Erou Iancu Nicolae 65B, Voluntari","Strada Sibiu 3, Bucureşti 061533",,,,,"[{""lat"": 44.513524, ""lng"": 26.126712, ""address"": ""Str. Erou Iancu Nicolae 65B, Voluntari"", ""real_lat"": null, ""real_lng"": null, ""type"": ""pickup""}, {""lat"": 44.426897, ""lng"": 26.048817, ""address"": ""Strada Sibiu 3, Bucureşti 061533"", ""real_lat"": null, ""real_lng"": null, ""type"": ""dropoff""}]",,,,,,,,,FALSE,,,Priority,car,3,Volkswagen Touran
MzI1LTI0ODAzNDcxMjUtMzIzMjI0MzkzMQ,cash,driver_rejected,,,1.433,,,,30.96666667,,,,,25-04-26,21:09:25,,,25-04-26,21:14:31,25-04-26,21:45:29,,,,,"Aleea Nehoiu 2-12, Bucureşti 042185","Strada Teiuș 2, Rahova, Bucureşti",,,,,"[{""lat"": 44.371482, ""lng"": 26.136205, ""address"": ""Aleea Nehoiu 2-12, Bucureşti 042185"", ""real_lat"": 44.371681, ""real_lng"": 26.136038, ""type"": ""pickup""}, {""lat"": 44.401525, ""lng"": 26.055882, ""address"": ""Strada Teiuș 2, Rahova, Bucureşti"", ""real_lat"": 44.402715, ""real_lng"": 26.057512, ""type"": ""dropoff""}]",,,,,,,,,FALSE,,,Bolt,car,3,Volkswagen Touran
MzI1LTI1MDU1MDQwMDctMzI3NjAzMTkxOA,in_app,driver_rejected,,,4.663,,,,,,,,,14-05-26,0:45:17,,,,,,,,,,,"Șoseaua Cotroceni 19, Bucureşti 060111","Strada Bozieni 9, Bucureşti",,,,,"[{""lat"": 44.437355, ""lng"": 26.068162, ""address"": ""Șoseaua Cotroceni 19, Bucureşti 060111"", ""real_lat"": null, ""real_lng"": null, ""type"": ""pickup""}, {""lat"": 44.419842, ""lng"": 26.038234, ""address"": ""Strada Bozieni 9, Bucureşti"", ""real_lat"": null, ""real_lng"": null, ""type"": ""dropoff""}]",,,,,,,,,FALSE,,,Bolt,car,3,Volkswagen Touran
MzI1LTI0NTMwNTE3MzMtMzE4Njk5Mzg3NQ,in_app,driver_rejected,,,0.502,,,,10.86666667,,,,,05-04-26,22:36:07,,,05-04-26,22:45:01,05-04-26,22:55:53,,,,,"Calea Giulești 29, Bucureşti","Strada Doctor Vasile Sion 5, Bucureşti",,,,,"[{""lat"": 44.452319, ""lng"": 26.058139, ""address"": ""Calea Giulești 29, Bucureşti"", ""real_lat"": 44.452469, ""real_lng"": 26.058036, ""type"": ""pickup""}, {""lat"": 44.439779, ""lng"": 26.092486, ""address"": ""Strada Doctor Vasile Sion 5, Bucureşti"", ""real_lat"": 44.439698, ""real_lng"": 26.092435, ""type"": ""dropoff""}]",,,,,,,,,FALSE,,,Bolt,car,3,Volkswagen Touran
MzI1LTI0Njc1NDY4MjgtMzIxMDg0MTE0OA,in_app,driver_rejected,,,0.525,,,,9.866666667,,,,,16-04-26,21:57:52,,,16-04-26,21:58:55,16-04-26,22:08:47,,,,,"Bulevardul Iuliu Maniu 65, Bucureşti 061085","Strada Viilor 50, Chiajna, România",,,,,"[{""lat"": 44.434165, ""lng"": 26.021531, ""address"": ""Bulevardul Iuliu Maniu 65, Bucureşti 061085"", ""real_lat"": 44.434203, ""real_lng"": 26.02173, ""type"": ""pickup""}, {""lat"": 44.451375, ""lng"": 25.976921, ""address"": ""Strada Viilor 50, Chiajna, România"", ""real_lat"": 44.451003, ""real_lng"": 25.97664, ""type"": ""dropoff""}]",,,,,,,,,FALSE,,,Bolt,car,3,Volkswagen Touran
MzI1LTI0NzQ2NTA5NDgtMzIyMjk1NjgxNQ,cash,driver_rejected,,,1.122,,,,15.35,,,,,21-04-26,20:19:57,,,21-04-26,20:24:30,21-04-26,20:39:51,,,,,"Bulevardul Theodor Pallady 50, Bucureşti","Strada Vlad Țepeș 70, Tânganu, România",,,,,"[{""lat"": 44.406167, ""lng"": 26.200168, ""address"": ""Bulevardul Theodor Pallady 50, Bucureşti"", ""real_lat"": 44.405914, ""real_lng"": 26.200181, ""type"": ""pickup""}, {""lat"": 44.415216, ""lng"": 26.283328, ""address"": ""Strada Traian 2, Cernica, România"", ""real_lat"": 44.415239, ""real_lng"": 26.283216, ""type"": ""waypoint""}, {""lat"": 44.402512, ""lng"": 26.311061, ""address"": ""Strada Vlad Țepeș 70, Tânganu, România"", ""real_lat"": 44.403017, ""real_lng"": 26.310874, ""type"": ""dropoff""}]",,,,,,,,,FALSE,,,Bolt,car,3,Volkswagen Touran
MzI1LTI0MzU2MzEzMjUtMzE1OTY5MzMzMg,in_app,driver_rejected,,,6.471,,,,15.01666667,,,,,23-03-26,23:23:15,,,23-03-26,23:26:21,23-03-26,23:41:22,,,,,"Strada Ion Oteteleșanu 3, Bucureşti 010143","Str. Tincani 12, Bucharest 061597",,,,,"[{""lat"": 44.435875, ""lng"": 26.096132, ""address"": ""Strada Ion Oteteleșanu 3, Bucureşti 010143"", ""real_lat"": 44.435577, ""real_lng"": 26.096114, ""type"": ""pickup""}, {""lat"": 44.421082, ""lng"": 26.042828, ""address"": ""Str. Tincani 12, Bucharest 061597"", ""real_lat"": 44.42111, ""real_lng"": 26.042857, ""type"": ""dropoff""}]",,,,,,,,,FALSE,,,Bolt,car,3,Volkswagen Touran
